FEATURES_TXT_BEGIN_0 0 56 8 Distortion0_0 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-49 -182.341 -18 18 0 0 0 0 
-48 -182.341 -18 18 0 0 0 0 
-46 -182.341 -18 18 0 0 0 0 
-50 -182.341 -18 18 0 0 0 0 
-51 -182.341 -18 18 0 0 0 0 
-52 -173.646 -18 18 0 0 0 0 
-44 -182.643 -18 18 0 0 0 0 
-46 -182.91 -18 18 0 0 0 0 
-53 -182.341 -18 18 0 0 0 0 
-55 -175.496 -18 18 0 0 0 0 
-57 -182.341 -18 18 0 0 0 0 
-55 -182.074 -18 18 0 0 0 0 
-51 -184.322 -18 18 0 0 0 0 
-54 -182.341 -18 18 0 0 0 0 
-52 -181.906 -18 18 0 0 0 0 
-55 -184.614 -18 18 0 0 0 0 
-56 -182.341 -18 18 0 0 0 0 
-52 -182.341 -18 18 0 0 0 0 
-51 -183.611 -18 18 0 0 0 0 
-54 -183.099 -18 18 0 0 0 0 
-52 -182.424 -18 18 0 0 0 0 
-54 -182.859 -18 18 0 0 0 0 
-42 -181.167 -18 18 0 0 0 0 
-42 -181.906 -18 18 0 0 0 0 
-49 -184.322 -18 18 0 0 0 0 
-49 -190.274 -18 18 0 0 0 0 
-49 -180.855 -18 18 0 0 0 0 
-47 -181.134 -18 18 0 0 0 0 
-53 -183.099 -18 18 0 0 0 0 
-44 -182.341 -18 18 0 0 0 0 
-47 -182.341 -18 18 0 0 0 0 
-52 -183.099 -18 18 0 0 0 0 
-45 -182.341 -18 18 0 0 0 0 
-43 -181.906 -18 18 0 0 0 0 
-43 -181.167 -18 18 0 0 0 0 
-46 -181.134 -18 18 0 0 0 0 
-48 -180.855 -18 18 0 0 0 0 
-55 -182.859 -18 18 0 0 0 0 
-53 -182.424 -18 18 0 0 0 0 
-55 -183.099 -18 18 0 0 0 0 
-48 -190.274 -18 18 0 0 0 0 
-48 -184.322 -18 18 0 0 0 0 
